"first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2024-11-15 02:06:45", "dcc021bc5cb9a3014e492a2ba2003f18b7d9ec1773da26b2376ebdd03c665d15", "740fbe1ed801a2cecd633fcabe87b969", "265f56bfb07f59ebaa377896ee859d4c996eb114", "abuse_ch", "arm5", "elf", "application/x-executable", "Mirai", "n/a", "65.62", "n/a", "768:QxUM5qA8G5aM2FoAZRPLfAoo0GMJpZcMm9A3qqE/ITWFfWHojedWwn:Qfq3G5g3RPjAo5LiTbuqWRZn", "T175E2F651FC824727C1E12379A6AE5A8E372063ECC2CBB617D8624B143AC599F0D67F81"
"2024-11-15 02:06:43", "c8ffbb79daa831c6632e4351bf44f25077e79d316367a47ae3f98f1d16df1be7", "37eaff17f4feb8d210b2628f0073115f", "0ac82c8f8a96dda4ef2ea9222e932cb063b15a60", "abuse_ch", "arm6", "elf", "application/x-executable", "Mirai", "n/a", "64.06", "n/a", "1536:JQnOum8F4JSuRng6YxyOz8Ewahl/z4IriT4To4+jXjL5PYon0:Z8wSCn5tFaO4To4+jXjLVBn0", "T1AB630956F8814B22C5D6027AF96E128E332317F8E3DEB3129D206B6077C696B0E37D55"
"2024-11-15 02:06:40", "f99c830cccdca616d299704fc2f37c453c1c7151c479b58cf6092801ba02e0c9", "7ddfc22b038fc0e62c8c090361338034", "0bb4a761dd7aa541f279e006f4d01f098f94129a", "abuse_ch", "xd.ppc", "elf", "application/x-executable", "Mirai", "n/a", "44.62", "n/a", "768:vBo+2tfm0qfgRLYpK1D6dUBm//pf8Oo1wZiOiv4uVcqgw09l:vkxefgq496Mm/CL2iv4u+qgw09l", "T19CF2F138F0978F53EA1E6D755FF8CEAB42E70B6C3299A7913CD60728100382567211B6"
"2024-11-15 02:06:39", "ce249b429e94183040b15be8da14222d3b213cde458f3d3206561aac3dad41ff", "9219b7d51f89a92531628efba765d89d", "169c97123cce1d8c5ed9f2c119b079db0c2f95c4", "abuse_ch", "s-h.4-.Sakura", "elf", "application/x-executable", "Gafgyt", "n/a", "60.94", "n/a", "1536:ClN9YyOXmMSr4k9dgGwKGg0CfjGJCFdojMyTRLmkxVqOEeofzee:g7OXmMSr4krG3JyBQLmkxVqODofzee", "T187833B47E9A19FB7C0866A7565AB5E300B13E9912B4F1A4A303CA7F8434F4CD790EF64"
"2024-11-15 02:06:36", "0cb9e2ca0fb7438c886058164936a1fb0c26b290bb5c7581e4fcbc21c568b269", "eeb3018299df9e1fab3362f0db62d62e", "d51eb0fba8597c84599086d3d56022370a7c0daf", "abuse_ch", "x-3.2-.Sakura", "elf", "application/x-executable", "Gafgyt", "n/a", "64.62", "n/a", "1536:W35b9Vc4N3J6lreu5r4hWj8L4WDloRmF+wVOz+sXcfW7k:Ab9Vc4JJ6liuq0Y82oRmEwVOz+ucfW7k", "T1BE833C02E743C6B3CC830BB2029BAE665931BDAA1E269F49F31D7DF45B128C47116F56"
"2024-11-15 02:06:32", "b5846e675a17fb721d9f546954784de459d6fea31d2d1d459d8c87b9d80dec69", "d5cc72f7c5f9a51e4d269a1a1cd03eae", "e90482ef3689306fc5bcc67f7c619cf8fb2664da", "abuse_ch", "xd.m68k", "elf", "application/x-executable", "Mirai", "n/a", "59.38", "n/a", "1536:r+9l7D2XfsZCQ62ZY6h7hSVcAg1pHtyx+HRaOJzx8Kp9Pt8ihdlNzXbpGbbZvzi4:rSR62ZY6DSKVpfxFV8Kpfd7bwbVMc7N", "T161834CDAF411DDBDF88BD67A40930D0AB530A2800A921B377367FDA37D720A59C17E85"
"2024-11-15 02:06:31", "6c9686002734e274f6efe4c0d40ff8e0372746d735c072bfbf8e814fa38627c8", "6fcd643fee75bab34d5927385b063175", "ce199428acf956b7913f82e0cf2e2603d89420db", "abuse_ch", "xd.mpsl", "elf", "application/x-executable", "Mirai", "n/a", "28.00", "n/a", "768:bQbLKQ0eszIICSVVUsEkvGsJghKVsfjtFVVUVBbiyFpbTK5cWT:GnIXnUuOKuhFVSmHZ", "T12503E09EB89C2C1BDEAC147249AF0D737F6578C1E751270F520648D9A3374F6A86E0B8"
"2024-11-15 02:06:29", "4196c207e9e8847a0195843cb05870399319a3f1c6ce44c8e2b33517857de621", "b8d08e79128f53c1fe72d2a752bc6b7a", "2ff1475b4ae9dcc6d9688f95a407b1c8ca12efc3", "abuse_ch", "xd.arm5", "elf", "application/x-executable", "Mirai", "n/a", "24.62", "n/a", "768:IcO4mdRZuzUmWpZgYbQUzYcLFdq0PrMVfBvtIXs3Uozz:LO4mdR0zUlgYcaRSikBv2Kzz", "T136F2F128204BC6E6D976083697FCC237E66F8FF672B0454984025AADC5A3C5839F658B"
"2024-11-15 02:06:27", "09634fd7bf1b5c6eac24ad2ad1b29023f6f77384cee9e92471570f555b011b98", "0b2abed7f76bb5484c40505a4d69be80", "898c9571d7f0b9d66d3e6a285199eecd44737de6", "abuse_ch", "m-i.p-s.Sakura", "elf", "application/x-executable", "Gafgyt", "n/a", "56.86", "n/a", "1536:M7je1TMGq+f+AQ2rK7zeXeReXe8V2rK7Ie+u60GAzQj1l72HBeiEdWfRZrmW+IFj:Ted0W0MZQHod6RZrmW+IFB1Dt1hR/", "T158C3842E7E12BFBEE668863107F35F70879521D227A19382F26CD6181E7128D1C5FB64"
"2024-11-15 02:06:24", "c325d7ce08b8b4e2a94ef82c38188d7b9ba4affcc927bed97f7b9ec31fd48e31", "e2ea459ca4a6090487173f982e72b5f5", "4e98b46f7f1c49fa5fc427b5570ec95d27286315", "abuse_ch", "xd.spc", "elf", "application/x-executable", "Mirai", "n/a", "60.00", "n/a", "1536:7if331gjo6FSfuL1hvYbUqsAvq4A1s4t32c5jtTEouVW:mko/ugnPvPMpB2MFeVW", "T1C9834A25BA3A1D2BC0D8A07A21F78711F5F563CD21B4861E3DB10F9EBF246402957AB7"
"2024-11-15 02:06:23", "77a2b5d42a9b837f9bc76723f325005d4d85daf8b9d989ce411402034acb9cdf", "c0621108140e3bcf81b137c3e99f98af", "d9bc315b4cf1b6eae4493ae5189e8d33e94eeee8", "abuse_ch", "a-r.m-5.Sakura", "elf", "application/x-executable", "Gafgyt", "n/a", "61.54", "n/a", "3072:VSx+i6mqaObhNfnPNKV+qKmZuqQ4DPwXXtse:y6mRObnfnP7qKmZuqQ4DPwXXtse", "T1ACA31A44F841872BC3D327BBE78E479D3B36569467DB33116A386EB42BC17C92E29520"
"2024-11-15 01:44:08", "9a8e94ef18554015c162405660534aacb70cd374ded88a9b9125235dc5b11274", "327ae67beae33827d1826131f75e64f9", "d69912064821157c5f544e6a371727d357b780c7", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "54.17", "2eabe9054cad5152567f0699947a2c5b", "49152:B+zP9kSAiig9egz+KPZqFUzRQ8P2k9serXJkXwhM:oz1kSrP98KPZBm8P2sser3M", "T168D55C927C06B2CFD48F17789567CD82991E07F9476248C3D86974BA7E63CC222B6D38"
"2024-11-15 01:41:49", "6be7942114b5247d6f9d21eb732e3b19e4d58e3c59108587ccb77836ef119872", "41941fbaf66851ee946b637a86aa23fe", "1a73b405198e11a99e0676421e97e7726b216868", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "42.47", "2eabe9054cad5152567f0699947a2c5b", "24576:Rju6kIDlNYG4J/GQNE0ZNSV3bijlF/5EfBb6U5p3g/Hh7cCpMiWPhDb7jXKuaK4O:R66tDlLseQ/S3mB+bZ5JBfXJ/nGMB", "T1788533CAFDFC446BC117177642436A6740FABD2987C2BCFE1999A2F4D049A0460BE8D9"
"2024-11-15 01:41:39", "d419402e32842d0b282e41380100785b78c73b67b1ba73e27e52a038f17d90dd", "5e971dd996bbc53e5f21296bb34a21b6", "b60469f7956c2f1fdc3869d46dadbbbc25645b81", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "49.32", "2eabe9054cad5152567f0699947a2c5b", "49152:Cz4uW/JVLTzkN8wKWLwzDF89XbhkAKMwl5XjbubGAsP05Ngs:CUV/JVLkewKWLwzh8Ji9MwnXjyIOgs", "T1F3E53AA2790DB5CFC4CB2F749C97CD42586D02BA07184CCB98296CBA7D63CCD26B6D64"
"2024-11-15 01:16:38", "63eda070e5e033b36e8195698c9ec0619dfefaea4d08f33613b0be5dfef3e325", "0a77309be9b21c0564189b7bc732a69b", "99c9a650825835ace77e81e7fb8184f73a9a0cac", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "25.81", "n/a", "192:mAw7ZOCe1PbRq2L7amy7y+e/Lx72qD67DhDhD25FMG6Ma4u4i4yttZwgE7Ft4DHy:DKmKgtZVytt6iZVyttJ", "T1F92214F83265A5F5A700C9057CF1C50F356881865C9E9F645F8C18A8C17EF9A7F28DE0"
"2024-11-15 01:00:15", "c0a75a13077750f55d6bb3c6f927f4a3fedc3c3421af1f967ccbc4062b982f6a", "748fd6fec7b63830ebcf523502a19b3d", "9ecf2c4b5dfe77f847790bf0aa28494a8500aa99", "Porcupine", "rDocument11-142024.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "28.77", "3d95adbf13bbe79dc24dccb401c12091", "24576:Rtb20pkaCqT5TBWgNQ7aWoDpdjvDgCXaA0R2fl6g6A:iVg5tQ7aWiXPtk0X5", "T12445CF2273DDC360C7B25273BA65B701BEBF782506A5F56B2FD8093DE920122521E673"
"2024-11-15 00:56:43", "04d97e8cb9438c3d717e973fb2df17c222d98e37db248e0f11de5d1e63b48dd4", "92aabf6c0ac998287e91f6c5b34957a5", "484967ccc68b770a6284e2ab5d70cf5a7bf82697", "abuse_ch", "4", "elf", "application/x-executable", "Hajime", "n/a", "55.00", "n/a", "1536:m3LqE6rUQWzVQR7iAGEcUT5PIi7pLqBNs4LOjcwf4nB6XuzGNy+iSc73:mOE6PWo1T5bz4LVMXuzVNScT", "T1718302CFA8598B66EC7DCDBC08EAA9045D83615E724B61DF530CD69C2038B861C8E95F"
"2024-11-15 00:51:54", "bbcdee3c8b1dd01a99f3d3060d9547aac8e81a806d77cd8887825f0d7e9824f9", "094f61a054669826907a1437a83cca29", "ea6ea92d7b0ac64c8a66cd14114f4a3773fc3fac", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "44.44", "n/a", "192:Wm/8i16Vzz25FrTHbyttQO2YHbyttL4zz25Fn:j8iQATHbyttQSHbyttZ", "T1EF22F1D82249052629B0CF0E7C7909E52808B9865CDD8D6A5DCC29E8C54FEFF75C8DBC"
"2024-11-15 00:50:38", "383933ac4e62ba3e68f5f8dc90b8904f943138c17e0313967f9d91ca5a3bd545", "0c9b97b6b3764c32d970b87f9aae9ac9", "d7b286a8102561b449bf3fe295fd920eacbe9fda", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "47.95", "2eabe9054cad5152567f0699947a2c5b", "49152:bq+GgKO2zETJDjnR6t1CiSLoVo/TLK/H/t:bqxzYjnGaEVL", "T1FD85334F195062ACDECA327BD17592F4A4A6AE64B9F4E335C700271B1FB004A394FD9B"
"2024-11-15 00:50:27", "44ca1daf2b2749aef8d133fa3216da9437292e4d51f78f9bc43bd07dd591a8b8", "da8934b00b8d961c58f8c7706ad8dafc", "95f396dbfb8d8b97a308354a9ca5e2abde156460", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "51.47", "2eabe9054cad5152567f0699947a2c5b", "49152:66d2UbgwVIwQRz2806ZPyFqNNfUP2N0pn/rI/aWhAkH:66dUwQRKOZPyFeNfUPnA7", "T10FE54B63651BA1CFD44A13BC4127CD43586E0FB94B2C29C3986978BD7E62EC111B6F2B"
"2024-11-15 00:46:55", "049db4f64d8c7a311c8fa72e20795c5ca85eb7803d43dc2df16fbb892976fe3c", "0649518c89f86860fa79908024e89b91", "daa477d59634720d0dc810d79058871a5f0fc91c", "abuse_ch", "tftp", "elf", "application/x-executable", "n/a", "n/a", "21.54", "n/a", "3072:9LOuh02xHCKQnqZ9YfMXKgyLlBZSyPjYvy:FOuhPHCKsqZ9YfM6g23ZJLYvy", "T1F9A30A96F8A28B56C4C557B7FB4FC75637231795E3DF36038A184E34278B50A8E3AA01"
"2024-11-15 00:46:10", "47cad489ed7b741695a2d2a3c14350078867de45368c94188343c9fb4d79980f", "be1e5f16ba15534a69248555daea25a5", "b6f7090c2e7676268523cc303b75aeba5bad7e6d", "Bitsight", "file", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "13.70", "be41bf7b8cc010b614bd36bbca606973", "12288:uCXs2sBkTI/gwxAk9xLXRGzmkA3FazV4c0e/uTf58uAOSQKs0LXb5Ks1TMLPVttZ:uzb/rckazKc0eq8uAOSHLX1T4PVbTl", "T11BE5F1D33BD551F7D0688437742E2D671E79AC130AA96AF6338CDA2F201B9419F0AF64"
"2024-11-15 00:41:28", "6d1ab0843ea02db57c01de7a204ecbdf7904b4e35fbd8e3bdd2ed06959d9bdee", "3e8e87284cd580e9d49e1c6800c8f54c", "94117d7beec0b2d9132e849b960177b04c568852", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "n/a", "n/a", "192:1LFN0A6aMM25F0yuKytt9SbRuKyttd1MM25FI:7N0F+yuKytt94uKyttR", "T1BD2200F813892975A704C929BD7189C536888BDBDC928E545F8C28E4C28FFE97D35F41"
"2024-11-15 00:41:27", "ca8735a624c5455708dbe6fa70afac73604c88bd54e99c1c7d2ec5e0d68fced7", "e922116488d9ffb2ae2a0e41e315198b", "1874fe0d28177fd8bc267fd304b281de512fd575", "abuse_ch", "Mozi.m", "elf", "application/x-executable", "n/a", "n/a", "33.90", "n/a", "1536:pxpJNlEYvXndUt/afLuZmVelu9eoCtcCCzNbC4RWC0CQFW3RLlNCzgb0OmfPn+VC:phNlHuBafLeBtfCzpta8xlBIOdVo5", "T1C8B3124AFE359D0B9F0009B61BDB9F8E9C69776B02CBB4A469C2D44F57A01CD7C52208"
"2024-11-15 00:41:25", "c141d96e99b277c5e38a8a2b414e72eb01eab380238ba4fb83e59349ca71d6df", "2f9d9500caa4a31826f6960b0a133322", "9bffb3a5db20ed2b9ff6b17954f3aa2fc7685ebb", "abuse_ch", "sshd", "elf", "application/x-executable", "n/a", "n/a", "33.85", "n/a", "12288:E8dASOYRNCAJump208iJftt7zmnSrlcaUxQ5TVFQGl9eLtRajZa6ZTxIVD7bLv:E8dbbsOv8+TfgRinIVvv", "T1E8356D56F9808EA2C5D8177BF75D835833134B78D7DEB102CD08672877AB95A0E3B982"
"2024-11-15 00:25:51", "027e381e30f3d14cd06742b585b5d2c6ffb80a9cf4d2283b801de979639c0b23", "43f69f985cb75948a068b0bab728accf", "2b55bfd9b84d6aca33a526d754e37fcc7a816848", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "54.79", "2eabe9054cad5152567f0699947a2c5b", "49152:OKUeU6Ed1AN8ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZX:OKpU6Ed68ZZZZZZZZZZZZZZZZZZZZZZH", "T1B1D54CE27909B1CFD48E2774892BCD92A9AD43F9572208C3E86C747A7D73CC511BAD24"
"2024-11-14 23:40:13", "72befaf78a3dbba7713301082aec374017ac8b968777be10347ce749ce65835d", "ff7a441489c7b54ae780125af428771f", "cb54fb541cefe2093af6766d97aa7d72b8859266", "threatcat_ch", "New Order___________pdf.exe", "exe", "application/x-dosexec", "DarkCloud", "n/a", "38.24", "f34d5f2d4577ed6d9ceec516c1f5a744", "1536:93xeVoguoxOXuBiQ/l+FcGs8t2CQeXhA9lfHPoS6WkAl72yuboMI55HxSt343pcx:9JVoxOXuBf9VGRQTWWk22p45Nxez", "T157E3B40FBA9785BBC2951737CBDB01044365E582B683EB09798E53EA0B937BADC51307"
"2024-11-14 23:36:33", "d6d5a7a89431c7f99aae6ae0a9d88c3ab71528de8fd4020fe683e3e22b86f37f", "30743b5cab20bb96b1af84d726cc69d3", "7d3b9c1a9bcc7556ac496ff7c89aa0b9ccaf14f2", "abuse_ch", ".i", "elf", "application/x-executable", "Mirai", "n/a", "34.43", "n/a", "1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYd:8D+CAXFYQChaAUk5ljnQsd", "T19F5302D02B75178C5272E87539DE305F8124152F32AA3A102DE7918EFC1A213A9B7EFD"
"2024-11-14 23:35:01", "8b80ca16e9aa37aa50ee75e31a40349eb9611c38548cdd81c4687bf1fdc3e8df", "f910519b865c4e3d0302ea8aecf3ef54", "877ef8d00cb9d85a950197f06116e622ba5ca005", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "53.42", "2eabe9054cad5152567f0699947a2c5b", "49152:OPfpYzE3rw0M23u1JRbF/aQQHJjMh+gkIQv1p0bfGN96:Sxy6rw0M2GJvGH9PIQdp8m6", "T116D54CA2A80672CFD54E17769527CE82996D03F98F5289D3A83CB4BD7D73CC112B6C24"
"2024-11-14 23:34:42", "e3583a17b76d808f772ad6f32ecb468edda7fce9a9ecbeb96b8c92bb0dfcf03c", "f0ba3f7f3c6e5e7f4675862811897917", "929165146cf3017c194cd465907b37a51227a22f", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "38.36", "2eabe9054cad5152567f0699947a2c5b", "49152:Bk5e7Iv/KWyAUWM+FFNePd9ty3n6DqnUZcC55G3Q:GraWyAUqFjMT/5G3Q", "T1A78533675FC5757CC14DFAF742E841809B381D8059E16F8B37089F22492EBA8327BA5E"
"2024-11-14 23:34:28", "523c9f1743edbcfebdfc0f94a702ad730cf194a55ab10d519f0e9d85a07b3db5", "9b43926c3a5059e9a68073573d4d929f", "19022946912c5d36973528874f45bf71028b863b", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "49.28", "2eabe9054cad5152567f0699947a2c5b", "49152:M/FlKcKjz3VdUVAAFJF2DGea8UNM8A7muHmpWx6t8kl:M/FVKjz3VdUKAFiPdUNPA7muG8x6t8kl", "T18AE52A52740966CFF84B2E749CA7ED816D5E43BF071109C3987A64FA6E63CC213A5E2C"
"2024-11-14 23:26:30", "660b6067e96631a06cc853e9e8a0f7e226d8b9586725f5cdfbdc879b86213344", "73c2e71c0616bf98d414d87a421312e2", "56a2af7e79a0228dfc8c807bc2e0d25485cfc8ec", "abuse_ch", "fscan", "elf", "application/x-executable", "n/a", "n/a", "6.06", "n/a", "196608:dqv3cY5eVJz2aVxkrbUX5iqJ2nWeOCsi5IdVnBI:kv3cQeDzb8bUoasKI", "T1756633F1127F61FB124603BDB2484A06F299A377A68F5235DB0CB287573EFB36164906"
"2024-11-14 23:06:35", "2b0b6e0da7c4f70f753ed09bae77acd2da589959a91ad1b5fba4b39da1cb8430", "0befff087d0e0ffea8cb1b3b5854b440", "317c966a696b3aa3dd1ac6305fb4b888147610e2", "abuse_ch", "sshd", "elf", "application/x-executable", "n/a", "n/a", "35.38", "n/a", "12288:E8dASOYRNCAJump208iJftl7zmnSrlcaUxQ5TVFQGl9eLtRajZa6ZTxQVD7bLv:E8dbbsO38+TfgRinQVvv", "T18C356D56F9808EA2C5D8177BF75D835833134B78D7DEB102CD08672877AB95A0E3B982"
"2024-11-14 23:06:33", "3a6ef8f05f3c7c3e841f3fdc5834237027072c4f5aa2509fd18992f7d2574084", "41fa7191f6ec363b72fbc8a887569cc7", "a29dd51abd2e7e9f6589e50e4ea65c656a292f1a", "abuse_ch", "i", "elf", "application/x-executable", "n/a", "n/a", "0.00", "n/a", "24576:9xNAGya6kfLRitG+4yD8yBDnF92ZT3zSFJ:tAGF1fLRiQ+4yDfpFA3z", "T1CE557D5AF2F374BDC067C030839BDB62A836F46541212E7B71C4DA352EA2E605B19F67"
"2024-11-14 23:06:32", "449c7fe1eed44e2cd1c8a78ef97f60eb8413f45a62e6d80ee908845bfcc2e43f", "8f15c03be27ff51f32f0d0c11240c6c5", "61268695724c01446045149574dacc367468ffc9", "abuse_ch", "i", "elf", "application/x-executable", "n/a", "n/a", "1.56", "n/a", "768:S6mGEbNfl8WpnTtb3FuV9mypR2wbu5scErL:S3b1l8WpdVuVbplK5SrL", "T1CA331A4BF1A260FCC19BD174869BDA666932BCA412303E3B2B94FD361F70D513A6D721"
"2024-11-14 22:47:31", "aa9c691f0efa9378218ec0d5d7a65f8186716833d16f310e60fa0767706ab788", "339635aebf7fb3cec7310e58a37bd489", "1f706975995f6034ca0904a1f82af78fa337a859", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "25.40", "n/a", "192:mYIP7PH7sq23Pb17nTO7mRmRmdrPw7353Z3w9BNs0HSejnTq7BB9v7xMUhq2LYIe:Iqma44SzJpw9Bga44vJpw9BS", "T1122222E5311294F60986981978D1D89975AC42D17CCFAF68879C28AEC138FD63F37EB0"
"2024-11-14 22:43:39", "d131b451c86e3e3f98653993bbe3026a261ea007c305bd3519100e22f90a58b1", "543268b6b332005605db47106cfbcee3", "f050d917c46b1d69c54cbcbf9aa15aa716c8a912", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "55.56", "2eabe9054cad5152567f0699947a2c5b", "49152:epf6Zq+ovQQcwJLsVsJPlLbAnubK5uwCk9:Kf6Zq+FQc6LRJdLbAubKQw", "T10FD54AA1A40772CFD49A16B4902BCE837A6D07F94F2148C3EC5DE5B96EA3DC131B5D28"
"2024-11-14 22:43:19", "4c2eb948eecb946e02d795c759c9a597ee72707295ed433cc27b71f242ca24cd", "5dce87ea56a966f1e59b1be866d726fa", "20eff00bba0123b7e44f57131edfc8fda8382c6f", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "42.47", "2eabe9054cad5152567f0699947a2c5b", "24576:mwfHT9Ss8mWx2shJdpXOykpJZxo1z3Ov3j2FJuTPtTk+rbHvS1OKoxRW4pOw+vVC:9kBmWs6r+rYBebeGV4O21O5RDpOTvP", "T1098533F05AC5C0B6C1E5793B4CEA4B2B2772B1A5E00A8DDE511F2873D5FE3249471AA3"
"2024-11-14 22:43:12", "9c88b468e8edb17a274761341c23986a07f1a556b1ffff42dff5fd9728a8fd03", "d99339140bc1061cb2403b20c7aa5491", "7040d17fbd18aa432d5fa28b0a25392985c25426", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "47.95", "2eabe9054cad5152567f0699947a2c5b", "98304:iBNtOyIehySgGFppiHY2n5ECjA4WGchQ25ZJy:iBNeECXElH", "T137E50852E58561CFD4DA17B4705BCFC6586D06B8A3346583E8A8F4B9BF62CC017BAC38"
"2024-11-14 22:26:23", "7d956d37ce15b7491c5866a1e54d9ac3ae174c17166e290f4a63d334cb39c0e9", "cee3538c021da68c7cb65cb2baced89f", "51987a898a21073d9d80177ba16ebb1d659dc744", "abuse_ch", "sshd", "elf", "application/x-executable", "n/a", "n/a", "29.69", "n/a", "12288:00Bw2wHeeJgR3asIAksAi0uObzkzOgFr1qwRcFjV1D7a9KbsaKjpeFmz4T28bLv:00BnRED/TwOjX0a5xTdv", "T1F3356C56F9808EA2C5D8177BB75DC35833534B78D7DEB102CD08672877AB94A0E3B982"
"2024-11-14 22:26:22", "2d0b0b07c7328455938bfeacbc5e8b8ed2beeccaadfa44688f2250519031cf76", "52ef2516ad57256183e6eeaf9265f76b", "f1577bc11ec73e6596aafed775a4ae159c07d760", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "29.51", "n/a", "96:VBltLFXXPnU2Ww9B/fNfNXNvNSNONDtNNjOrduiBjaXFXXPtBXq0vNNjOrU2Ww98:VBLLFXX/U2Ww9BLAWXXL2Ww9Be", "T1A422DEE5138618B6098A5829FAD19CD4758D4FE3FC839E488D9838E6C34BBD43D32B12"
"2024-11-14 22:16:38", "761f477fc0360657c5d8ea2dcdbd8f0445a9487cf05ec0d01f84e82dad2807af", "79da60ba15ea5fd382d69bbf1dd8162d", "aba0013a84fd21c073cad16cac97602e59430e09", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "45.16", "n/a", "96:Yko5LVlLgmWQQlFLLV1cLctctcPZRJSL9l9F9w9B/5A8dlNalNSlNvNSNONz1Vg2:yzsMAmmk5vPw9BmDMmmrvPw9BG", "T1B122BBD5210504770CB59E1E74D91CE4580879916CCD8E6E88D836EAC90EFFB3996EBC"
"2024-11-14 21:55:09", "0a1608b4aa718e709e8238a423ce9000b19082bad96eff1778172cd5765c86f9", "7e54a7116084a46c67f9e8d322a3d8cb", "7de5bee58489956c8d3289b34cbcbc170692b19d", "abuse_ch", "7e54a7116084a46c67f9e8d322a3d8cb.exe", "exe", "application/x-dosexec", "MeduzaStealer", "n/a", "35.62", "06e3eec5fa7862a0cf11cfb70dc048e6", "24576:MoEKQByjnqh0lhSMXlLNST22imnvQP+JA0vrRcoiXIRclY2pzDBPMet++ngic:jLzjnZDmvs+u0vVc1IRWfEet+ig", "T108C50201B3E944F8F5768674C8960A8AE37378520B51D6CF07BCC6A61F6B6D06D39F82"
"2024-11-14 21:51:25", "6df93c73332f41ecf9b518833013c3f49ff0e183addabb145f0923e309d6e0be", "b537753992e2fbc638b26ed704799b29", "49f3b84fb69d8df0c02a9697425d68cc6a9cfdc9", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "30.16", "n/a", "96:THNoVk50M0c0M0D0H0CCtqxe50M0c0M0D0H0pEtAg/L054dc:THOVk50M0c0M0D0H0F0M0c0M0D0H0l", "T1E322C0E843D43A70991A8676B2A44CD073985FE2DC9A4D469E8834E1D62FFC93D33E47"
"2024-11-14 21:31:26", "8b620297a6893e891c98b19a21efe97b19029850e2f92e0085bb2e9c63f4d7f9", "190666311f098c924b79bceb3a2ecc21", "0d939f757b0599d977da93f9f2e57ffe7bf55fb6", "abuse_ch", "yakuza.sh", "elf", "application/x-executable", "Mirai", "n/a", "52.38", "n/a", "3072:sXwXtDHYOBbllNfzeYj2EN2s6YpO2Q2kynVNJ76vg3nD2w+//Tp64:v9DHjblH6EmiQ2LNJ76vg3nD2wo/Tp64", "T11CD33947C8A29F77C1567EB629BB5534075AFA120B4F0BD664386BF4034F9CEB40EA24"
"2024-11-14 21:27:36", "3007343e1e9997e84c96fa78c6552f4377ba965ea6c87aff78db61feb5e4cb6f", "c1e898823ad08aa84404c1ef7f0446ee", "6fed4dc402175e604ebc5850c28e1c37737794a3", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "52.05", "2eabe9054cad5152567f0699947a2c5b", "49152:EUQ/+SZUh1uRbUxnHBZ+8nXOtIiLgQJH14UTG:Ej+SZUh1uRbGn66CIIgQh+GG", "T153D54B91B80975CFE48A2374C967CE826E5D43F94B284DC3A86C74797EA3DC125F9C28"
"2024-11-14 21:27:18", "e2854ae90acb367c2a8ff68c6966e36da6935d3c2ae0215d9696a9f331b3fbd5", "ea977d519f996b6460d9d33738a8df0f", "792fb0ba06f035e3c9cafae73b343156d6e3cce7", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "41.67", "2eabe9054cad5152567f0699947a2c5b", "49152:oVh2NOfNEr52Ey75KuKUjufc/YKafvUwQzLJZ:orXO5VY5KuK+ufcavFQzLr", "T16E8533872D4A5009FD66B73B42CF3F01EF6E46E0550AEA84D05331C92BA7CD986F1E66"
